_time,torque,position,cluster_labels,cluster_id
2024-11-14T05:35:20Z,-12,0.0,cluster_0,0
2024-11-14T05:35:21Z,-12,0.0,cluster_0,0
2024-11-14T05:35:22Z,-12,0.0,cluster_0,0
2024-11-14T05:35:23Z,-12,0.0,cluster_0,0
2024-11-14T05:35:24Z,-12,0.0,cluster_0,0
2024-11-14T05:35:25Z,-12,0.0,cluster_0,0
2024-11-14T05:35:26Z,0,0.0,cluster_0,0
2024-11-14T05:35:27Z,0,0.0,cluster_0,0
2024-11-14T05:35:28Z,8,8.0,cluster_0,0
2024-11-14T05:36:29Z,-55,953.0,cluster_0,0
2024-11-14T05:36:30Z,-55,925.0,cluster_0,0
2024-11-14T05:36:31Z,-47,898.0,cluster_0,0
2024-11-14T05:36:32Z,-55,870.0,cluster_0,0
2024-11-14T05:36:33Z,-51,839.0,cluster_0,0
2024-11-14T05:36:34Z,-51,809.0,cluster_0,0
2024-11-14T05:36:35Z,-51,780.0,cluster_0,0
2024-11-14T05:36:36Z,-51,750.0,cluster_0,0
2024-11-14T05:36:37Z,-47,721.0,cluster_0,0
2024-11-14T05:36:38Z,-47,691.0,cluster_0,0
2024-11-14T05:36:39Z,-47,661.0,cluster_0,0
2024-11-14T05:36:40Z,-43,634.0,cluster_0,0
2024-11-14T05:36:41Z,-43,603.0,cluster_0,0
2024-11-14T05:36:42Z,-43,570.0,cluster_0,0
2024-11-14T05:36:43Z,-39,541.0,cluster_0,0
2024-11-14T05:36:44Z,-43,511.0,cluster_0,0
2024-11-14T05:36:45Z,-39,481.0,cluster_0,0
2024-11-14T05:36:46Z,-39,450.0,cluster_0,0
2024-11-14T05:36:47Z,-43,420.0,cluster_0,0
2024-11-14T05:36:48Z,-39,391.0,cluster_0,0
2024-11-14T05:36:49Z,-39,360.0,cluster_0,0
2024-11-14T05:36:50Z,-39,330.0,cluster_0,0
2024-11-14T05:36:51Z,-39,296.0,cluster_0,0
2024-11-14T05:36:52Z,-39,266.0,cluster_0,0
2024-11-14T05:36:53Z,-39,237.0,cluster_0,0
2024-11-14T05:36:54Z,-43,206.0,cluster_0,0
2024-11-14T05:36:55Z,-47,178.0,cluster_0,0
2024-11-14T05:36:56Z,-47,147.0,cluster_0,0
2024-11-14T05:36:57Z,-55,119.0,cluster_0,0
2024-11-14T05:36:58Z,-55,88.0,cluster_0,0
2024-11-14T05:36:59Z,-51,57.0,cluster_0,0
2024-11-14T05:37:00Z,-43,28.0,cluster_0,0
2024-11-14T05:37:01Z,-31,8.0,cluster_0,0
2024-11-14T05:37:02Z,-24,1.0,cluster_0,0
2024-11-14T05:37:03Z,-16,0.0,cluster_0,0
2024-11-14T05:37:04Z,-16,0.0,cluster_0,0
2024-11-14T05:37:05Z,-16,0.0,cluster_0,0
2024-11-14T05:37:06Z,-16,0.0,cluster_0,0
2024-11-14T05:37:07Z,-16,0.0,cluster_0,0
2024-11-14T05:37:08Z,-16,0.0,cluster_0,0
2024-11-14T05:37:09Z,-16,0.0,cluster_0,0
2024-11-14T05:37:10Z,-16,0.0,cluster_0,0
2024-11-14T05:37:11Z,-16,0.0,cluster_0,0
2024-11-14T05:37:12Z,-16,0.0,cluster_0,0
2024-11-14T05:37:13Z,-16,0.0,cluster_0,0
2024-11-14T05:37:14Z,-16,0.0,cluster_0,0
2024-11-14T05:37:15Z,-16,0.0,cluster_0,0
2024-11-14T05:37:16Z,-16,0.0,cluster_0,0
2024-11-14T05:37:17Z,-16,0.0,cluster_0,0
2024-11-14T05:37:18Z,-16,0.0,cluster_0,0
2024-11-14T05:37:19Z,-16,0.0,cluster_0,0
2024-11-14T05:37:20Z,-16,0.0,cluster_0,0
2024-11-14T05:37:21Z,-16,0.0,cluster_0,0
2024-11-14T05:37:22Z,-16,0.0,cluster_0,0
2024-11-14T05:37:23Z,-16,0.0,cluster_0,0
2024-11-14T05:37:24Z,-16,0.0,cluster_0,0
2024-11-14T05:37:25Z,-16,0.0,cluster_0,0
2024-11-14T05:37:26Z,0,0.0,cluster_0,0
2024-11-14T05:37:27Z,0,0.0,cluster_0,0
2024-11-14T05:38:28Z,-59,978.0,cluster_0,0
2024-11-14T05:38:29Z,-55,950.0,cluster_0,0
2024-11-14T05:38:30Z,-55,923.0,cluster_0,0
2024-11-14T05:38:31Z,-55,895.0,cluster_0,0
2024-11-14T05:38:32Z,-55,867.0,cluster_0,0
2024-11-14T05:38:33Z,-51,836.0,cluster_0,0
2024-11-14T05:38:34Z,-51,806.0,cluster_0,0
2024-11-14T05:38:35Z,-47,777.0,cluster_0,0
2024-11-14T05:38:36Z,-47,747.0,cluster_0,0
2024-11-14T05:38:37Z,-47,718.0,cluster_0,0
2024-11-14T05:38:38Z,-47,688.0,cluster_0,0
2024-11-14T05:38:39Z,-47,659.0,cluster_0,0
2024-11-14T05:38:40Z,-43,630.0,cluster_0,0
2024-11-14T05:38:41Z,-47,600.0,cluster_0,0
2024-11-14T05:38:42Z,-47,567.0,cluster_0,0
2024-11-14T05:38:43Z,-39,538.0,cluster_0,0
2024-11-14T05:38:44Z,-43,508.0,cluster_0,0
2024-11-14T05:38:45Z,-39,478.0,cluster_0,0
2024-11-14T05:38:46Z,-39,447.0,cluster_0,0
2024-11-14T05:38:47Z,-39,417.0,cluster_0,0
2024-11-14T05:38:48Z,-39,389.0,cluster_0,0
2024-11-14T05:38:49Z,-43,357.0,cluster_0,0
2024-11-14T05:38:50Z,-39,326.0,cluster_0,0
2024-11-14T05:38:51Z,-39,293.0,cluster_0,0
2024-11-14T05:38:52Z,-43,264.0,cluster_0,0
2024-11-14T05:38:53Z,-43,234.0,cluster_0,0
2024-11-14T05:38:54Z,-47,203.0,cluster_0,0
2024-11-14T05:38:55Z,-47,175.0,cluster_0,0
2024-11-14T05:38:56Z,-51,144.0,cluster_0,0
2024-11-14T05:38:57Z,-55,117.0,cluster_0,0
2024-11-14T05:38:58Z,-51,85.0,cluster_0,0
2024-11-14T05:38:59Z,-55,54.0,cluster_0,0
2024-11-14T05:39:00Z,-39,26.0,cluster_0,0
2024-11-14T05:39:01Z,-28,7.0,cluster_0,0
2024-11-14T05:39:02Z,-16,0.0,cluster_0,0
2024-11-14T05:39:03Z,-16,0.0,cluster_0,0
2024-11-14T05:39:04Z,-16,0.0,cluster_0,0
2024-11-14T05:39:05Z,-16,0.0,cluster_0,0
2024-11-14T05:39:06Z,-16,0.0,cluster_0,0
2024-11-14T05:39:07Z,-16,0.0,cluster_0,0
2024-11-14T05:39:08Z,-16,0.0,cluster_0,0
2024-11-14T05:39:09Z,-16,0.0,cluster_0,0
2024-11-14T05:39:10Z,-16,0.0,cluster_0,0
2024-11-14T05:39:11Z,-16,0.0,cluster_0,0
2024-11-14T05:39:12Z,-16,0.0,cluster_0,0
2024-11-14T05:39:13Z,-16,0.0,cluster_0,0
2024-11-14T05:39:14Z,-16,0.0,cluster_0,0
2024-11-14T05:39:15Z,-16,0.0,cluster_0,0
2024-11-14T05:39:16Z,-16,0.0,cluster_0,0
2024-11-14T05:39:17Z,-16,0.0,cluster_0,0
2024-11-14T05:39:18Z,-16,0.0,cluster_0,0
2024-11-14T05:39:19Z,-16,0.0,cluster_0,0
2024-11-14T05:39:20Z,-16,0.0,cluster_0,0
2024-11-14T05:39:21Z,-16,0.0,cluster_0,0
2024-11-14T05:39:22Z,-16,0.0,cluster_0,0
2024-11-14T05:39:23Z,-16,0.0,cluster_0,0
2024-11-14T05:39:24Z,-16,0.0,cluster_0,0
2024-11-14T05:39:25Z,-16,0.0,cluster_0,0
2024-11-14T05:39:26Z,0,0.0,cluster_0,0
2024-11-14T05:39:27Z,0,0.0,cluster_0,0
2024-11-14T05:40:28Z,-59,975.0,cluster_0,0
2024-11-14T05:40:29Z,-55,947.0,cluster_0,0
2024-11-14T05:40:30Z,-55,920.0,cluster_0,0
2024-11-14T05:40:31Z,-55,892.0,cluster_0,0
2024-11-14T05:40:32Z,-55,863.0,cluster_0,0
2024-11-14T05:40:33Z,-51,832.0,cluster_0,0
2024-11-14T05:40:34Z,-51,803.0,cluster_0,0
2024-11-14T05:40:35Z,-47,774.0,cluster_0,0
2024-11-14T05:40:36Z,-47,744.0,cluster_0,0
2024-11-14T05:40:37Z,-47,714.0,cluster_0,0
2024-11-14T05:40:38Z,-47,684.0,cluster_0,0
2024-11-14T05:40:39Z,-47,655.0,cluster_0,0
2024-11-14T05:40:40Z,-43,627.0,cluster_0,0
2024-11-14T05:40:41Z,-47,596.0,cluster_0,0
2024-11-14T05:40:42Z,-43,564.0,cluster_0,0
